age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class,height_m,BMI,BP_Category,fitness_score
53,M,162.7,52.9,19.4,83.0,140.0,36.6,11.5,19.0,189.0,D,1.6269999999999998,19.983914648662765,Hypertension Stage 1,0.4652298850574712
54,F,154.8,61.0,34.2,83.0,123.0,20.7,13.9,26.0,150.0,D,1.548,25.455868704471552,Hypertension Stage 1,0.2850574712643678
31,F,163.6,60.2,29.4,62.0,109.0,29.3,18.5,42.0,174.0,A,1.636,22.49209414099629,Normal,0.43850574712643686
50,F,163.3,66.62,36.6,94.0,145.0,30.0,23.2,19.0,137.0,B,1.633,24.982290773314777,Hypertension Stage 2,0.2474137931034483
62,F,152.7,48.6,31.5,66.0,118.0,23.1,19.6,24.0,142.0,A,1.527,20.842902412758946,Normal,0.27097701149425285
40,M,173.0,84.2,35.3,96.0,146.0,44.5,9.7,19.0,178.0,D,1.73,28.133248688562933,Hypertension Stage 2,0.4106321839080459
25,F,159.4,55.8,27.0,87.0,128.0,37.3,19.9,54.0,181.0,A,1.594,21.961275737591876,Hypertension Stage 1,0.5229885057471264
39,M,173.8,70.9,19.7,86.0,148.0,40.9,3.1,36.0,207.0,D,1.7380000000000002,23.47181594388481,Hypertension Stage 1,0.5772988505747125
22,F,159.9,66.6,40.3,66.0,114.0,15.3,4.1,27.0,129.0,D,1.599,26.04817504373629,Normal,0.19454022988505748
37,F,171.7,67.6,31.3,91.0,138.0,30.7,27.5,48.0,185.0,A,1.7169999999999999,22.93010828370514,Hypertension Stage 1,0.485919540229885
24,M,168.7,72.3,23.1,72.0,119.0,37.1,6.7,50.0,181.0,C,1.6869999999999998,25.404352612414264,Normal,0.5221264367816093
32,M,175.7,75.6,9.3,76.0,130.0,58.4,20.9,64.0,245.0,A,1.757,24.48940719761818,Hypertension Stage 1,0.847126436781609
23,M,180.1,75.3,15.0,79.0,147.0,47.8,22.8,59.0,237.0,A,1.801,23.21493919874855,Hypertension Stage 2,0.7629310344827587
50,F,160.1,57.7,21.5,92.0,149.0,26.4,21.3,36.0,151.0,A,1.601,22.51091506284525,Hypertension Stage 2,0.3695402298850575
25,M,174.0,70.3,16.4,86.0,118.0,52.0,14.9,56.0,247.0,A,1.74,23.219711983088914,Hypertension Stage 1,0.7910919540229885
25,F,168.8,60.2,22.6,65.0,117.0,27.5,21.9,35.0,162.0,B,1.6880000000000002,21.127670088272946,Normal,0.3982758620689656
22,F,170.2,56.0,23.3,81.0,128.0,29.2,31.3,46.0,202.0,A,1.702,19.331649638705276,Hypertension Stage 1,0.5477011494252872
62,M,172.5,74.7,24.4,82.0,151.0,44.3,10.5,27.0,175.0,B,1.725,25.103969754253306,Hypertension Stage 1,0.45574712643678167
61,F,162.5,57.8,30.3,93.0,158.0,23.7,20.2,8.0,105.0,C,1.625,21.8887573964497,Hypertension Stage 2,0.12385057471264366
56,F,153.7,47.3,29.1,57.0,107.0,24.8,23.0,13.0,125.0,C,1.537,20.02227425097434,Normal,0.2022988505747127
21,F,166.5,51.0,24.9,77.0,107.0,24.6,17.3,24.0,117.0,C,1.665,18.39677515353191,Normal,0.22241379310344825
28,M,170.3,72.3,16.6,62.0,115.0,49.3,29.1,59.0,239.0,A,1.703,24.929237858375032,Normal,0.768390804597701
34,F,156.8,55.0,32.4,80.0,120.0,19.7,20.4,26.0,140.0,C,1.568,22.370236359850058,Hypertension Stage 1,0.2586206896551724
28,M,166.1,54.5,20.9,90.0,129.0,40.4,11.4,44.0,212.0,C,1.661,19.754099519341075,Hypertension Stage 2,0.6097701149425288
59,M,165.3,60.8,22.1,81.0,118.0,36.0,14.7,36.0,200.0,A,1.653,22.25142722044906,Hypertension Stage 1,0.5362068965517242
27,M,190.0,86.9,14.5,65.0,122.0,57.4,22.0,44.0,197.0,C,1.9,24.072022160664822,Elevated,0.6339080459770114
40,M,177.1,67.6,16.6,72.0,140.0,39.9,14.6,50.0,243.0,A,1.771,21.55309154548101,Hypertension Stage 2,0.7270114942528734
26,M,170.4,61.1,15.6,88.0,145.0,32.3,7.5,51.0,211.0,C,1.704,21.04272741299125,Hypertension Stage 1,0.6189655172413793
50,M,167.6,60.1,20.5,94.0,150.0,43.1,13.5,27.0,199.0,C,1.676,21.395697222048177,Hypertension Stage 2,0.5324712643678161
30,M,177.5,77.2,24.0,67.0,108.0,49.3,-0.5,35.0,210.0,D,1.775,24.503074786748662,Normal,0.5948275862068966
24,M,163.7,65.3,22.1,82.0,147.0,35.8,9.3,43.0,198.0,C,1.6369999999999998,24.367771998258064,Hypertension Stage 1,0.55
53,M,170.2,62.5,21.9,83.0,144.0,32.8,14.4,32.0,182.0,B,1.702,21.575501828912138,Hypertension Stage 1,0.4643678160919541
23,F,167.8,51.8,23.1,97.0,132.0,31.3,23.0,46.0,191.0,A,1.6780000000000002,18.39695079419423,Hypertension Stage 1,0.5227011494252874
30,M,174.3,73.7,20.4,89.0,150.0,57.8,16.4,51.0,226.0,A,1.743,24.258989897792954,Hypertension Stage 1,0.7215517241379311
26,F,165.8,63.5,34.0,75.0,133.0,27.5,15.2,28.0,157.0,C,1.6580000000000001,23.099611344491958,Hypertension Stage 1,0.3310344827586207
38,F,167.3,51.3,18.2,79.0,123.0,26.2,13.8,22.0,181.0,C,1.673,18.32843919942235,Elevated,0.4244252873563218
45,F,156.2,68.1,34.4,90.0,144.0,28.7,16.9,28.0,169.0,D,1.5619999999999998,27.91162057902063,Hypertension Stage 2,0.36781609195402293
24,M,167.0,71.3,25.1,99.0,143.0,42.4,13.0,57.0,194.0,B,1.67,25.565635196672524,Hypertension Stage 2,0.5890804597701148
29,M,171.5,71.2,27.8,92.0,130.0,41.3,11.8,49.0,204.0,B,1.715,24.20760057459052,Hypertension Stage 1,0.5839080459770115
55,M,168.3,73.38,28.2,65.0,127.0,35.4,9.6,25.0,185.0,D,1.683,25.906543679428232,Elevated,0.4422413793103449
59,F,159.1,64.5,35.5,63.0,123.0,27.6,23.1,22.0,116.0,A,1.591,25.481169415801723,Elevated,0.19195402298850575
26,F,157.8,60.4,36.0,76.0,109.0,18.5,23.5,26.0,121.0,D,1.578,24.256209830672375,Normal,0.19022988505747127
37,M,176.6,93.0,31.2,88.0,148.0,46.5,10.0,27.0,196.0,D,1.766,29.81958191022318,Hypertension Stage 1,0.5028735632183908
63,M,169.4,70.5,26.5,82.0,148.0,35.5,13.4,25.0,132.0,B,1.694,24.56757581797831,Hypertension Stage 1,0.29511494252873566
39,M,181.4,84.9,21.2,72.0,125.0,51.7,17.3,41.0,203.0,C,1.814,25.80079718081466,Elevated,0.6068965517241379
26,M,188.0,73.3,15.6,80.0,132.0,54.4,16.9,45.0,216.0,B,1.88,20.739022181982797,Hypertension Stage 1,0.6795977011494251
32,M,173.5,85.3,30.3,86.0,133.0,49.1,13.0,41.0,198.0,B,1.735,28.336752236128525,Hypertension Stage 1,0.5589080459770115
59,F,156.8,60.4,32.3,82.0,152.0,22.7,14.7,20.0,128.0,C,1.568,24.566586838817155,Hypertension Stage 1,0.21580459770114938
62,M,170.5,77.9,19.6,79.0,142.0,45.1,13.5,28.0,164.0,B,1.705,26.797155167224222,Hypertension Stage 2,0.443103448275862
52,F,156.8,58.8,32.1,55.0,113.0,23.5,25.4,29.0,171.0,A,1.568,23.915816326530607,Normal,0.3681034482758621
36,F,171.4,64.4,28.0,51.0,96.0,30.6,12.0,46.0,191.0,C,1.714,21.921195345081824,Normal,0.5066091954022989
47,F,157.7,59.6,31.4,61.0,118.0,31.0,16.9,36.0,175.0,B,1.577,23.965300175437257,Normal,0.42327586206896556
22,M,182.3,78.4,15.0,69.0,125.0,45.4,2.7,57.0,209.0,D,1.8230000000000002,23.590803077275826,Elevated,0.6698275862068964
58,M,168.8,66.02,19.0,80.0,120.0,40.1,12.3,52.0,202.0,B,1.6880000000000002,23.170245502122587,Hypertension Stage 1,0.6086206896551725
64,M,172.0,67.9,15.9,76.0,135.0,34.3,22.5,51.0,186.0,A,1.72,22.95159545700379,Hypertension Stage 1,0.5520114942528737
50,M,167.4,53.4,10.7,65.0,115.0,40.7,14.8,27.0,196.0,C,1.6740000000000002,19.05593881544858,Normal,0.5451149425287356
63,M,163.4,68.1,23.8,79.0,155.0,36.5,19.0,33.0,187.0,A,1.6340000000000001,25.506038301754778,Hypertension Stage 2,0.48678160919540225
48,M,167.2,70.4,24.0,83.0,144.0,44.7,16.0,42.0,196.0,A,1.672,25.182573659027955,Hypertension Stage 1,0.5614942528735631
55,M,167.4,69.2,26.0,78.0,132.0,36.2,14.9,39.0,209.0,A,1.6740000000000002,24.694212846985806,Hypertension Stage 1,0.5600574712643678
21,M,164.5,64.7,25.6,65.0,100.0,32.5,13.5,30.0,176.0,D,1.645,23.90960911299785,Normal,0.42988505747126443
41,F,161.9,46.7,21.4,84.0,140.0,25.4,16.4,23.0,131.0,C,1.619,17.816532444973813,Hypertension Stage 1,0.2721264367816092
23,M,177.3,87.0,21.2,80.0,139.0,57.6,17.3,51.0,221.0,D,1.7730000000000001,27.675901828804502,Hypertension Stage 1,0.7043103448275863
62,M,172.0,69.1,19.8,72.0,118.0,39.4,5.2,22.0,188.0,C,1.72,23.357220118983236,Normal,0.47787356321839086
41,M,169.0,74.5,24.9,93.0,146.0,52.0,8.3,43.0,230.0,C,1.69,26.084520850110295,Hypertension Stage 2,0.6804597701149425
38,M,173.6,70.8,14.4,64.0,123.0,51.4,18.0,56.0,255.0,A,1.736,23.49274777548897,Elevated,0.818103448275862
21,F,162.5,52.3,25.0,74.0,114.0,21.8,23.7,53.0,184.0,B,1.625,19.80591715976331,Normal,0.4899425287356322
32,M,175.0,73.0,12.1,71.0,134.0,48.0,22.0,55.0,243.0,A,1.75,23.836734693877553,Hypertension Stage 1,0.7775862068965517
62,M,169.8,68.78,18.0,89.0,159.0,44.3,4.2,35.0,188.0,C,1.6980000000000002,23.85540530604147,Hypertension Stage 1,0.5344827586206896
27,M,171.6,74.3,19.3,77.0,119.0,47.5,14.6,56.0,217.0,B,1.716,25.232149358023484,Normal,0.6836206896551723
43,M,169.1,66.5,18.7,68.0,116.0,46.9,10.4,51.0,209.0,B,1.6909999999999998,23.255968478195875,Normal,0.6462643678160919
61,M,168.5,67.0,18.6,77.0,122.0,40.6,2.9,22.0,155.0,C,1.685,23.597988887812694,Elevated,0.3899425287356322
37,F,153.3,61.5,39.3,75.0,147.0,22.7,9.4,8.0,140.0,D,1.5330000000000001,26.169221676285446,Hypertension Stage 2,0.19568965517241374
32,F,164.4,57.3,26.2,61.0,100.0,29.1,24.6,30.0,159.0,B,1.6440000000000001,21.200738806897895,Normal,0.3695402298850575
43,F,153.0,44.7,27.7,80.0,120.0,24.1,16.8,29.0,155.0,B,1.53,19.09521978726131,Hypertension Stage 1,0.3364942528735632
36,M,175.3,74.9,11.9,89.0,129.0,48.3,13.0,50.0,246.0,B,1.7530000000000001,24.373504926279097,Hypertension Stage 1,0.7732758620689656
62,F,162.2,62.1,37.2,71.0,145.0,28.1,26.6,21.0,110.0,B,1.6219999999999999,23.60423340595785,Hypertension Stage 2,0.16839080459770114
46,M,172.6,70.0,18.3,81.0,142.0,30.4,-2.0,30.0,211.0,D,1.726,23.497218600666784,Hypertension Stage 1,0.5454022988505746
23,M,169.1,67.5,14.4,81.0,134.0,38.7,29.7,62.0,232.0,B,1.6909999999999998,23.605682289898066,Hypertension Stage 1,0.7327586206896551
25,M,178.0,80.0,14.8,83.0,145.0,37.4,21.0,48.0,232.0,C,1.78,25.24933720489837,Hypertension Stage 1,0.6876436781609194
24,M,179.1,85.8,20.8,63.0,135.0,47.3,9.0,43.0,232.0,C,1.791,26.748295731402223,Hypertension Stage 1,0.6844827586206896
24,M,185.0,83.4,14.0,83.0,119.0,53.0,7.0,45.0,200.0,C,1.85,24.368151935719503,Hypertension Stage 1,0.6341954022988505
23,F,161.4,53.52,23.5,79.0,109.0,32.0,22.3,52.0,182.0,A,1.614,20.5451371134543,Normal,0.5149425287356322
42,M,172.4,67.5,18.6,86.0,124.0,46.3,25.4,60.0,226.0,A,1.724,22.710633556020912,Hypertension Stage 1,0.7195402298850574
47,F,155.7,59.0,26.0,71.0,118.0,33.1,11.5,50.0,151.0,C,1.557,24.33743398471032,Normal,0.41609195402298854
28,M,173.2,72.6,15.3,88.0,139.0,39.2,15.7,55.0,233.0,B,1.732,24.20141981662924,Hypertension Stage 1,0.7143678160919539
34,F,156.1,55.0,25.4,80.0,121.0,26.9,20.7,50.0,185.0,A,1.561,22.571316125235512,Hypertension Stage 1,0.4977011494252873
38,M,178.9,82.0,24.7,92.0,156.0,38.9,5.1,28.0,225.0,D,1.7890000000000001,25.620828608842118,Hypertension Stage 2,0.585919540229885
29,M,179.5,76.7,19.0,86.0,132.0,34.5,3.7,52.0,204.0,D,1.795,23.804905300238207,Hypertension Stage 1,0.5982758620689654
22,M,170.5,64.5,12.4,62.0,124.0,44.1,28.1,48.0,215.0,B,1.705,22.18763168531402,Elevated,0.6649425287356323
40,M,170.0,67.7,22.3,86.0,131.0,43.2,0.5,31.0,206.0,D,1.7,23.425605536332185,Hypertension Stage 1,0.5591954022988505
48,M,169.5,79.1,28.1,88.0,139.0,42.0,0.4,24.0,200.0,D,1.695,27.531956735496554,Hypertension Stage 1,0.5017241379310345
23,M,174.0,82.2,15.4,65.0,141.0,43.8,18.8,51.0,213.0,B,1.74,27.15021799445105,Hypertension Stage 2,0.6583333333333334
26,M,166.0,70.6,29.1,82.0,122.0,44.8,12.5,63.0,185.0,B,1.66,25.620554507185368,Hypertension Stage 1,0.5758620689655172
22,F,153.8,53.6,30.0,61.0,118.0,25.9,27.1,54.0,172.0,A,1.538,22.659593716866684,Normal,0.45574712643678167
57,F,157.3,54.1,30.5,77.0,126.0,23.7,21.5,27.0,130.0,B,1.5730000000000002,21.864513571154035,Elevated,0.2497126436781609
21,F,165.9,62.4,21.7,70.0,118.0,31.7,27.5,51.0,201.0,A,1.659,22.672103611513503,Normal,0.5709770114942528
24,M,162.9,72.2,21.4,72.0,102.0,49.0,21.6,65.0,237.0,A,1.629,27.207900390444678,Normal,0.7652298850574712
30,M,173.3,79.54,22.5,87.0,137.0,47.9,22.4,52.0,228.0,A,1.733,26.48429771493852,Hypertension Stage 1,0.6956896551724137
37,M,181.3,82.0,29.1,75.0,118.0,38.4,23.5,34.0,209.0,C,1.8130000000000002,24.946995240904307,Normal,0.5431034482758621
60,F,150.8,40.8,24.6,74.0,129.0,10.2,18.8,23.0,139.0,B,1.508,17.941447558204164,Elevated,0.2422413793103448
36,M,165.8,64.3,19.4,83.0,145.0,34.3,21.6,53.0,220.0,C,1.6580000000000001,23.390630070091856,Hypertension Stage 1,0.6454022988505748
63,M,165.9,65.8,21.8,73.0,120.0,31.1,12.8,35.0,186.0,A,1.659,23.90744259034597,Elevated,0.47988505747126436
27,F,166.5,71.92,37.7,78.0,133.0,28.1,26.6,40.0,161.0,A,1.665,25.94306017729441,Hypertension Stage 1,0.36810344827586194
60,M,170.0,68.9,18.5,96.0,143.0,44.7,21.0,30.0,183.0,B,1.7,23.840830449826996,Hypertension Stage 2,0.5054597701149425
31,F,165.1,51.1,21.1,61.0,106.0,28.6,27.8,38.0,188.0,A,1.651,18.746783055696287,Normal,0.4890804597701149
36,M,189.0,95.9,13.5,78.0,136.0,52.3,20.3,48.0,242.0,C,1.89,26.8469527728787,Hypertension Stage 1,0.7629310344827587
22,F,157.5,56.7,33.3,78.0,123.0,25.6,20.1,48.0,163.0,A,1.575,22.85714285714286,Elevated,0.40229885057471265
52,M,174.8,86.0,24.2,80.0,129.0,39.3,21.2,40.0,195.0,C,1.7480000000000002,28.145929444045883,Hypertension Stage 1,0.5367816091954023
28,M,174.3,59.48,13.0,70.0,119.0,36.7,16.1,53.0,233.0,A,1.743,19.578354397838872,Normal,0.7080459770114942
60,M,170.5,72.1,19.5,81.0,148.0,39.2,17.6,33.0,208.0,A,1.705,24.80198828699443,Hypertension Stage 1,0.5672413793103448
39,M,162.4,75.4,30.1,63.0,105.0,36.4,11.7,29.0,173.0,D,1.624,28.5890218156228,Normal,0.4166666666666667
60,M,167.2,75.9,22.8,83.0,150.0,42.1,15.9,39.0,195.0,B,1.672,27.149962226139515,Hypertension Stage 1,0.5459770114942529
35,F,154.5,53.4,31.7,65.0,119.0,24.3,24.0,19.0,136.0,C,1.545,22.37094291010777,Normal,0.2422413793103449
26,F,172.6,75.1,37.0,80.0,126.0,29.8,21.5,44.0,197.0,A,1.726,25.209158813001075,Hypertension Stage 1,0.4899425287356322
48,F,161.5,50.1,15.0,73.0,132.0,26.9,19.6,45.0,170.0,A,1.615,19.208465527322222,Hypertension Stage 1,0.4701149425287357
40,M,168.0,69.0,11.0,83.0,134.0,45.6,18.6,61.0,254.0,B,1.68,24.44727891156463,Hypertension Stage 1,0.8227011494252874
60,F,158.7,52.5,28.7,91.0,153.0,23.9,21.8,9.0,102.0,C,1.587,20.845170412246002,Hypertension Stage 2,0.12327586206896553
24,F,169.0,61.3,24.4,75.0,116.0,32.6,20.6,49.0,183.0,A,1.69,21.46283393438605,Normal,0.5083333333333334
41,F,163.3,53.7,17.4,77.0,135.0,28.1,22.9,34.0,162.0,B,1.633,20.137331349849948,Hypertension Stage 1,0.4120689655172413
50,F,162.5,49.2,26.6,68.0,102.0,16.4,11.6,18.0,147.0,D,1.625,18.631952662721893,Normal,0.2629310344827587
60,F,152.6,52.2,27.9,81.0,125.0,17.5,4.3,25.0,131.0,D,1.526,22.41617124924206,Hypertension Stage 1,0.2364942528735632
41,F,160.2,67.9,35.15,85.0,142.0,29.5,16.6,24.0,144.0,D,1.6019999999999999,26.45725302797222,Hypertension Stage 1,0.2846264367816092
42,M,170.3,73.4,14.3,85.0,130.0,51.2,18.2,53.0,217.0,A,1.703,25.30852086866843,Hypertension Stage 1,0.7
29,M,170.6,66.0,21.2,83.0,121.0,43.8,16.1,52.0,236.0,A,1.706,22.677014715321004,Hypertension Stage 1,0.7106321839080461
27,F,163.2,51.84,23.0,61.0,116.0,27.7,22.2,43.0,172.0,A,1.632,19.463667820069208,Normal,0.44942528735632176
26,M,173.1,66.0,11.8,69.0,124.0,48.9,27.8,56.0,272.0,A,1.7309999999999999,22.026718409430643,Elevated,0.8672413793103447
46,F,158.1,58.5,31.9,79.0,121.0,20.7,10.6,23.0,151.0,D,1.581,23.40410976167415,Elevated,0.285919540229885
22,F,157.8,61.5,30.0,82.0,137.0,31.2,20.8,55.0,191.0,A,1.578,24.697961996462766,Hypertension Stage 1,0.5284482758620689
24,M,187.8,93.7,16.1,83.0,156.0,48.7,21.0,51.0,232.0,C,1.8780000000000001,26.56736087719358,Hypertension Stage 1,0.7249999999999999
42,F,160.1,66.7,37.8,86.0,135.0,26.3,19.3,23.0,150.0,D,1.601,26.02214964803775,Hypertension Stage 1,0.28218390804597704
60,M,171.4,64.8,16.4,69.0,122.0,40.1,19.9,29.0,193.0,B,1.714,22.057351837908417,Elevated,0.5241379310344828
21,M,174.7,86.1,23.8,89.0,142.0,46.9,13.7,57.0,277.0,C,1.7469999999999999,28.210925983507916,Hypertension Stage 1,0.8442528735632182
28,M,171.7,88.1,31.0,84.0,144.0,45.7,17.8,45.0,210.0,D,1.7169999999999999,29.883765381574303,Hypertension Stage 1,0.593103448275862
35,F,154.5,61.5,37.2,90.0,139.0,27.5,6.4,23.0,116.0,D,1.545,25.764288182989286,Hypertension Stage 1,0.18965517241379315
25,M,180.8,79.8,13.9,62.0,135.0,45.3,19.5,60.0,241.0,B,1.808,24.41215052079254,Hypertension Stage 1,0.7732758620689656
26,M,172.8,70.34,19.8,77.0,126.0,47.0,20.0,48.0,219.0,B,1.7280000000000002,23.556723679698212,Elevated,0.6635057471264367
23,M,170.7,64.9,22.7,85.0,132.0,40.7,16.1,51.0,218.0,B,1.7069999999999999,22.272945509530526,Hypertension Stage 1,0.642816091954023
30,M,175.0,76.9,13.3,71.0,150.0,59.1,21.5,57.0,260.0,A,1.75,25.110204081632656,Hypertension Stage 2,0.860632183908046
22,M,182.9,82.7,17.0,67.0,123.0,50.9,23.9,59.0,238.0,A,1.829,24.72168671853538,Elevated,0.7689655172413792
49,M,170.8,73.2,19.2,96.0,142.0,41.6,9.3,46.0,178.0,B,1.7080000000000002,25.092004014720636,Hypertension Stage 2,0.5261494252873564
23,F,163.9,50.9,28.3,67.0,132.0,29.5,18.7,47.0,192.0,B,1.639,18.94784726024924,Hypertension Stage 1,0.5083333333333333
42,M,175.2,83.6,22.8,99.0,151.0,46.3,11.8,36.0,232.0,C,1.7519999999999998,27.23567064906904,Hypertension Stage 2,0.6557471264367816
29,M,175.2,80.3,27.6,82.0,139.0,46.4,20.2,55.0,242.0,A,1.7519999999999998,26.16057838660579,Hypertension Stage 1,0.725574712643678
38,M,177.4,72.1,11.8,88.0,141.0,43.0,21.5,46.0,265.0,A,1.774,22.910155331488653,Hypertension Stage 1,0.8014367816091953
22,M,167.0,71.0,22.6,82.0,132.0,48.5,17.0,48.0,205.0,C,1.67,25.458065904119906,Hypertension Stage 1,0.6195402298850574
60,F,156.0,60.3,32.3,83.0,137.0,25.2,23.0,13.0,152.0,B,1.56,24.778106508875737,Hypertension Stage 1,0.27183908045977007
41,M,167.9,75.94,24.9,76.0,130.0,39.2,10.6,43.0,218.0,B,1.679,26.93823892593261,Hypertension Stage 1,0.6091954022988506
48,M,165.1,79.2,30.3,97.0,136.0,40.0,2.9,36.0,173.0,D,1.651,29.055679413133973,Hypertension Stage 1,0.446551724137931
22,M,169.7,64.7,18.7,70.0,137.0,35.3,20.0,63.0,241.0,A,1.6969999999999998,22.46676776133418,Hypertension Stage 1,0.739367816091954
57,M,173.5,74.8,23.5,76.0,120.0,40.9,4.1,36.0,175.0,C,1.735,24.84864088232607,Elevated,0.4744252873563219
64,M,169.0,54.6,25.7,80.0,120.0,28.6,16.6,24.0,159.0,C,1.69,19.116977696859358,Hypertension Stage 1,0.35229885057471266
21,F,148.0,42.0,22.8,62.0,104.0,22.4,23.8,26.0,155.0,C,1.48,19.174579985390796,Normal,0.33706896551724136
55,M,162.5,66.4,28.1,89.0,134.0,38.9,12.0,40.0,188.0,B,1.625,25.145562130177517,Hypertension Stage 1,0.5043103448275862
23,M,175.8,56.5,11.0,71.0,114.0,40.9,12.8,51.0,151.0,C,1.758,18.28145283514595,Normal,0.48448275862068974
21,M,170.2,73.2,11.4,76.0,132.0,49.2,15.1,61.0,242.0,B,1.702,25.269227742021897,Hypertension Stage 1,0.7974137931034483
29,M,166.3,63.6,13.5,68.0,113.0,36.5,22.9,61.0,230.0,B,1.663,22.997075827795292,Normal,0.7204022988505747
54,F,147.4,53.64,34.6,83.0,154.0,17.4,24.4,31.0,125.0,C,1.474,24.6884487148567,Hypertension Stage 1,0.2169540229885058
28,M,174.5,70.3,12.0,68.0,121.0,44.7,10.6,50.0,214.0,B,1.745,23.086838367501084,Elevated,0.6706896551724137
25,F,160.0,48.5,31.1,63.0,111.0,23.5,18.9,22.0,135.0,C,1.6,18.945312499999996,Normal,0.2474137931034483
25,M,170.0,63.0,10.4,64.0,128.0,34.6,19.3,43.0,232.0,C,1.7,21.79930795847751,Elevated,0.6778735632183909
24,F,163.7,70.2,27.3,67.0,120.0,31.5,24.2,41.0,153.0,B,1.6369999999999998,26.196287814360126,Elevated,0.3876436781609195
48,M,166.1,68.1,21.6,71.0,126.0,43.2,19.1,39.0,208.0,B,1.661,24.68356288563536,Elevated,0.589942528735632
22,M,186.2,84.7,17.7,74.0,137.0,40.7,-2.0,32.0,193.0,D,1.8619999999999999,24.430033192540968,Hypertension Stage 1,0.5307471264367816
26,M,173.7,71.0,17.5,81.0,133.0,50.7,18.1,60.0,201.0,B,1.7369999999999999,23.5319930703252,Hypertension Stage 1,0.6635057471264367
34,M,167.1,62.9,19.2,82.0,132.0,37.7,5.3,36.0,221.0,C,1.671,22.52670883351401,Hypertension Stage 1,0.6097701149425288
23,M,168.0,64.1,16.9,69.0,123.0,41.0,20.4,67.0,250.0,A,1.68,22.711167800453516,Elevated,0.7982758620689655
21,F,157.2,56.0,26.8,80.0,129.0,24.8,23.8,40.0,160.0,B,1.5719999999999998,22.66120207965089,Hypertension Stage 1,0.38706896551724135
39,F,169.0,65.9,27.6,73.0,124.0,29.8,20.4,34.0,164.0,A,1.69,23.073421798956623,Elevated,0.39339080459770126
21,F,160.6,48.9,23.8,54.0,125.0,24.8,19.4,47.0,195.0,B,1.6059999999999999,18.959102617984556,Elevated,0.5163793103448275
38,M,169.3,64.5,24.8,88.0,125.0,31.5,9.8,18.0,190.0,D,1.693,22.503278675369792,Hypertension Stage 1,0.4350574712643677
25,F,160.9,61.1,33.5,77.0,123.0,24.1,19.1,22.0,132.0,C,1.609,23.60093028609658,Elevated,0.2336206896551724
36,M,170.2,66.2,24.0,69.0,118.0,44.7,16.3,30.0,202.0,D,1.702,22.852771537183738,Normal,0.5442528735632183
45,M,182.7,79.8,25.4,77.0,124.0,38.0,16.1,26.0,182.0,D,1.827,23.90703936482771,Elevated,0.45201149425287357
43,F,160.1,62.7,36.1,64.0,91.0,26.9,17.7,32.0,143.0,C,1.601,24.46160094350775,Normal,0.2945402298850575
29,F,157.7,45.66,20.5,92.0,129.0,22.6,19.3,38.0,175.0,A,1.577,18.35999338943733,Hypertension Stage 2,0.4362068965517242
21,M,181.0,71.8,8.3,82.0,136.0,45.3,14.6,60.0,220.0,B,1.81,21.91630292115625,Hypertension Stage 1,0.7290229885057471
29,M,180.0,75.4,11.6,83.0,142.0,69.9,14.6,60.0,259.0,B,1.8,23.271604938271604,Hypertension Stage 1,0.9022988505747125
22,F,164.8,55.8,31.7,76.0,120.0,27.3,13.2,46.0,158.0,C,1.6480000000000001,20.545645206899795,Elevated,0.3916666666666667
23,F,165.4,52.4,23.2,65.0,110.0,26.5,13.7,32.0,147.0,C,1.6540000000000001,19.154034994860574,Normal,0.3419540229885058
55,F,157.9,50.8,30.7,98.0,144.0,28.4,24.8,30.0,125.0,A,1.579,20.37508608273328,Hypertension Stage 2,0.256896551724138
31,M,171.5,69.6,14.5,83.0,125.0,53.0,10.9,52.0,233.0,B,1.715,23.663609550442413,Hypertension Stage 1,0.7477011494252873
29,M,174.9,71.1,12.5,75.0,142.0,59.3,12.2,54.0,270.0,B,1.749,23.242882235082625,Hypertension Stage 2,0.8836206896551724
32,M,178.3,70.3,19.2,56.0,132.0,50.7,0.9,47.0,230.0,D,1.7830000000000001,22.11325319926557,Hypertension Stage 1,0.7045977011494252
27,F,163.4,55.2,33.7,79.0,123.0,27.1,9.8,11.0,136.0,D,1.6340000000000001,20.674498006708724,Elevated,0.22155172413793098
60,F,156.6,55.7,31.6,80.0,120.0,26.8,13.7,18.0,140.0,C,1.5659999999999998,22.712852456984226,Hypertension Stage 1,0.2583333333333334
24,F,165.3,69.6,33.6,87.0,136.0,30.4,31.6,43.0,169.0,A,1.653,25.47202852867195,Hypertension Stage 1,0.41810344827586204
60,M,160.0,65.1,17.2,91.0,140.0,43.6,12.8,45.0,212.0,A,1.6,25.429687499999993,Hypertension Stage 2,0.6324712643678162
30,M,172.2,79.18,28.3,80.0,122.0,50.8,8.4,49.0,197.0,D,1.722,26.70233272765779,Hypertension Stage 1,0.5896551724137931
45,M,174.5,68.1,19.6,82.0,150.0,44.2,17.9,46.0,209.0,A,1.745,22.364348404364492,Hypertension Stage 1,0.6215517241379309
27,M,173.4,72.1,19.3,88.0,129.0,46.2,13.4,44.0,231.0,C,1.734,23.979331877944205,Hypertension Stage 1,0.6856321839080459
62,M,173.3,71.38,20.1,83.0,149.0,35.9,9.0,20.0,153.0,C,1.733,23.76727647589026,Hypertension Stage 1,0.360632183908046
